species_id	common_name_paper	sampled_scientific_name	score_foraging_medium_0_3	score_locomotion_escape_0_3	score_reproduction_nursery_0_3	score_morphophysiology_0_5	score_time_budget_0_4	aquaticity_score_sum_0_18	comments_ty_nk	aquatic_v2_status	score_status	score_confidence	aquaticity_reason	aquaticity_citation_or_url	trait_marine_binary	marine_trait_state	marine_membership_source	score_source	aquatic_trait_source	aquatic_scoring_scheme	aquatic_score_range
Moschus_berezovskii	Chinese forest musk deer	Moschus berezovskii	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Moschus_chrysogaster describes alpine musk deer with habitat regions (temperate, terrestrial), habitat text states 'M', supporting terrestrial habitat association. Evidence is a congeneric proxy review required.	https://animaldiversity.org/accounts/Moschus_chrysogaster/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Moschus_moschiferus	Siberian musk deer	Moschus moschiferus	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes Siberian musk deer with habitat text states 'Mostly, musk deer inhabit the middle altitudes of montane taiga (usually not found above 1600m)', providing limited ecology evidence, so final coding requires manual review.	https://animaldiversity.org/accounts/Moschus_moschiferus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Mungos_mungo	Banded mongoose	Mungos mungo	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes banded mongoose with habitat text states 'The banded mongoose has a broad habitat tolerance', providing limited ecology evidence, so final coding requires manual review.	https://animaldiversity.org/accounts/Mungos_mungo/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Muntiacus_crinifrons	Black muntjac	Muntiacus crinifrons	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes black muntjac with habitat regions (temperate, tropical, terrestrial), habitat text states 'Muntiacus crinifrons inhabits hilly, often precipitous, mountain forests between 800-1000 m above sea level', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Muntiacus_crinifrons/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Muntiacus_muntjak	Muntjak	Muntiacus muntjak	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes Indian muntjac with habitat text states 'Muntjac habitat includes rain forests, areas of dense vegetation, hilly country, and monsoon forests', providing limited ecology evidence, so final coding requires manual review.	https://animaldiversity.org/accounts/Muntiacus_muntjak/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Muntiacus_reevesi	Reeves' muntjac	Muntiacus reevesi	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes Reeves's muntjac with other habitat features (urban, suburban, agricultural), habitat regions (temperate, tropical), supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Muntiacus_reevesi/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Mus_caroli	Ryukyu mouse	Mus caroli	0	0	0	0	0	0			manual_curated_terrestrial	High	Manual curator check: Ryukyu mouse is a clearly terrestrial/non-aquatic rodent; scored zero across all aquaticity dimensions.	Musser, G. G. and M. D. Carleton. 2005. Superfamily Muroidea. In Wilson, D. E., & Reeder, D. M. (ed). Mammal Species of the World: A Taxonomic and Geographic Reference. Johns Hopkins University Press, Baltimore. Pp. 894-1531.	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Muscardinus_avellanarius	Hazel dormouse	Muscardinus avellanarius	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes hazel dormouse with habitat regions (temperate, terrestrial), habitat text states 'Muscardinus avellanarius inhabits deciduous forests that maintain a thick layer of scrub plants and underbrush', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Muscardinus_avellanarius/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Mustela_erminea	Ermine	Mustela erminea	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes ermine with other habitat features (riparian), habitat regions (temperate, terrestrial), supporting water-associated terrestrial use rather than aquatic dependence.	https://animaldiversity.org/accounts/Mustela_erminea/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Mustela_putorius_furo	Domestic ferret	Mustela putorius furo	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes domestic ferret with other habitat features (urban, suburban, agricultural), habitat text states 'The native habitat of domestic ferrets were forested and semi-forested habitats near water sources', providing limited ecology evidence, so final coding requires manual review.	https://animaldiversity.org/accounts/Mustela_putorius_furo/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Myodes_glareolus	Bank vole	Myodes glareolus	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes bank vole with wetlands (swamp), other habitat features (agricultural, riparian), habitat regions (temperate, terrestrial), supporting water-associated terrestrial use rather than unequivocal aquatic dependence.	https://animaldiversity.org/accounts/Myodes_glareolus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Myotis_myotis	Greater mouse-eared bat	Myotis myotis	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes mouse-eared bat with other habitat features (urban, suburban), habitat regions (temperate, terrestrial), supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Myotis_myotis/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Myrmecophaga_tridactyla	Giant anteater	Myrmecophaga tridactyla	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes giant anteater with habitat regions (tropical, terrestrial), habitat text states 'Giant anteaters use a variety of habitats, including swamp, forests, and grasslands', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Myrmecophaga_tridactyla/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Nanger_granti	Grant's gazelle	Nanger granti	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes Grant's gazelle with habitat regions (tropical, terrestrial), habitat text states 'Grant窶冱 gazelle habitat consists of semi-desert, open savannas, and treeless plains', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Nanger_granti/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Nannospalax_galili	Upper Galilee mountains blind mole rat	Nannospalax galili	0	0	0	0	0	0			manual_curated_terrestrial	High	Manual curator check: Upper Galilee blind mole-rat is fossorial/terrestrial and non-aquatic; scored zero across all aquaticity dimensions.	https://en.wikipedia.org/wiki/Middle_East_blind_mole-rat	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Nasua_narica	White-nosed coati	Nasua narica	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes white-nosed coati with other habitat features (agricultural), habitat regions (temperate, tropical, terrestrial), supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Nasua_narica/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Neofelis_nebulosa	Clouded leopard	Neofelis nebulosa	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes clouded leopard with wetlands (swamp), habitat regions (tropical, terrestrial), supporting water-associated terrestrial use rather than unequivocal aquatic dependence.	https://animaldiversity.org/accounts/Neofelis_nebulosa/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Noctilio_leporinus	Greater bulldog bat	Noctilio leporinus	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes greater bulldog bat with habitat text states 'They roost near streams, coastal marine habitats, major river basins, or other moist places.', providing limited ecology evidence, so final coding requires manual review.	https://animaldiversity.org/accounts/Noctilio_leporinus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Nomascus_leucogenys	Northern white-cheeked gibbon	Nomascus leucogenys	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes northern white-cheeked gibbon with habitat regions (tropical, terrestrial), habitat text states 'Hylobates leucogenys live in the canopy of subtropical rainforests', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Nomascus_leucogenys/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Nycticebus_coucang	Slow loris	Nycticebus coucang	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes slow loris with habitat regions (tropical, terrestrial), habitat text states 'Sunda slow lorises mainly inhabit primary and secondary tropical lowland forests', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Nycticebus_coucang/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Ochotona_princeps	American pika	Ochotona princeps	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes American pika with habitat regions (temperate, terrestrial), habitat text states 'American pikas inhabit areas of broken rock and talus fields fringed by alpine meadows', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Ochotona_princeps/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Octodon_degus	Degu	Octodon degus	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes degu with other habitat features (agricultural), habitat regions (temperate, terrestrial), supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Octodon_degus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Odocoileus_hemionus_hemionus	Mule deer	Odocoileus hemionus hemionus	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Odocoileus_hemionus describes mule deer with habitat text states 'Odocoileus hemionus is remarkably adaptable', supporting aquatic behavior but requiring manual habitat review.	https://animaldiversity.org/accounts/Odocoileus_hemionus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Odocoileus_virginianus	White-tailed deer	Odocoileus virginianus	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes white-tailed deer with wetlands (swamp), habitat regions (temperate, tropical), supporting freshwater or wetland-associated aquatic use.	https://animaldiversity.org/accounts/Odocoileus_virginianus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Okapia_johnstoni	Okapi	Okapia johnstoni	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes okapi with other habitat features (riparian), habitat regions (tropical), supporting water-associated terrestrial use rather than aquatic dependence.	https://animaldiversity.org/accounts/Okapia_johnstoni/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Onychomys_torridus	Southern grasshopper mouse	Onychomys torridus	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes southern grasshopper mouse with habitat text states 'Onychomys torridus nest in small burrows dug into the ground', providing limited ecology evidence, so final coding requires manual review.	https://animaldiversity.org/accounts/Onychomys_torridus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Oreamnos_americanus	Mountain goat	Oreamnos americanus	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes mountain goat with habitat regions (temperate, terrestrial), habitat text states 'Mountain goats prefer steep, rocky areas with cliffs or bluffs in alpine or sub-alpine regions', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Oreamnos_americanus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Oreotragus_oreotragus	Klipspringer	Oreotragus oreotragus	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes klipspringer with habitat regions (temperate, terrestrial), habitat text states 'Klipspringers are restricted to rocky habitat including rocky hills or outcrops, koppies, and gorges with rocky sides', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Oreotragus_oreotragus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Orycteropus_afer_afer	Aardvark	Orycteropus afer afer	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Orycteropus_afer describes aardvark with habitat regions (temperate, tropical, terrestrial), habitat text states 'Aardvarks occupy grassland and savanna habitats in sub-Saharan Africa, preferring areas that have a large abundance of ants and termites year round', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Orycteropus_afer/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Oryctolagus_cuniculus_cuniculus	Rabbit	Oryctolagus cuniculus cuniculus	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Oryctolagus_cuniculus describes European rabbit with other habitat features (urban, suburban, agricultural), habitat regions (temperate, tropical, terrestrial), supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Oryctolagus_cuniculus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Oryx_dammah	Scimitar-horned oryx	Oryx dammah	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes scimitar-horned oryx with habitat text states 'The Scimitar-horned oryx is found in barren steppes of desert to semidesert environments.', providing limited ecology evidence, so final coding requires manual review.	https://animaldiversity.org/accounts/Oryx_dammah/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Oryx_gazella	Gemsbok	Oryx gazella	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes gemsbok with habitat regions (tropical, terrestrial), habitat text states 'Gemsbok are found at elevations from 900 to 1,200 meters, in wooded grasslands as well as wetter grasslands', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Oryx_gazella/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Otolemur_garnettii	Small-eared galago	Otolemur garnettii	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes small-eared galago with other habitat features (agricultural), habitat regions (tropical, terrestrial), supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Otolemur_garnettii/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Ovis_canadensis	Bighorn sheep	Ovis canadensis	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes bighorn sheep with habitat regions (temperate, terrestrial), habitat text states 'Ovis canadensis canadensis inhabits alpine meadows, grassy mountain slopes and foothill country in proximity to rugged, rocky cliffs and bluffs', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Ovis_canadensis/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Ovis_nivicola_lydekkeri	Snow sheep	Ovis nivicola lydekkeri	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Ovis_aries describes mouflon with habitat text states 'Domestic sheep are extremly versitile and exist in a wide variety of habitats worldwide ranging from temperate mountain forests to desert conditions', providing limited ecology evidence, so final coding requires manual review. Evidence is a congeneric proxy review required.	https://animaldiversity.org/accounts/Ovis_aries/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Ovis_orientalis	Asiatic mouflon	Ovis orientalis	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Ovis_aries describes mouflon with habitat text states 'Domestic sheep are extremly versitile and exist in a wide variety of habitats worldwide ranging from temperate mountain forests to desert conditions', providing limited ecology evidence, so final coding requires manual review. Evidence is a congeneric proxy review required.	https://animaldiversity.org/accounts/Ovis_aries/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Pachyuromys_duprasi	Fat-tailed gerbil	Pachyuromys duprasi	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes fat-tailed gerbil with habitat regions (temperate, terrestrial), habitat text states 'Fat-tailed gerbils are found in sand sheets that are graced with vegetation', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Pachyuromys_duprasi/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Pan_troglodytes	Chimpanzee	Pan troglodytes	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes chimpanzee with habitat regions (tropical, terrestrial), habitat text states 'Chimpanzees utilize a great diversity of habitat types', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Pan_troglodytes/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Panthera_leo	Lion	Panthera leo	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes lion with habitat regions (temperate, tropical, terrestrial), habitat text states 'African lions live in plains or savanna habitat with a large prey base (mostly ungulates) and sufficient cover available', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Panthera_leo/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Panthera_onca	Jaguar	Panthera onca	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes jaguar with wetlands (swamp), other habitat features (riparian), habitat regions (temperate, tropical, terrestrial), supporting freshwater or wetland-associated aquatic use.	https://animaldiversity.org/accounts/Panthera_onca/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Panthera_pardus	Leopard	Panthera pardus	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes leopard with habitat regions (tropical, terrestrial), habitat text states 'Leopards inhabit a variety of terrain', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Panthera_pardus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Panthera_uncia	Snow leopard	Panthera uncia	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Uncia_uncia describes snow leopard with habitat regions (temperate, terrestrial), habitat text states 'Steep, rocky and broken terrain are the preferred bedding areas for snow leopards, specifically on or nearby to a landform edge close to natural vegetation', supporting terrestrial habitat association. Evidence is a different taxon manual review required.	https://animaldiversity.org/accounts/Uncia_uncia/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Papio_anubis	Olive baboon	Papio anubis	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes anubis baboon with other habitat features (agricultural), habitat regions (tropical, terrestrial), supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Papio_anubis/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Paradoxurus_hermaphroditus	Asian palm civet	Paradoxurus hermaphroditus	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes Asian palm civet with other habitat features (urban, suburban, agricultural), habitat regions (tropical, terrestrial), supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Paradoxurus_hermaphroditus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Pedetes_capensis	Springhare	Pedetes capensis	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes South African spring hare with habitat text states 'Springhares live in areas with sandy, dry soil', providing limited ecology evidence, so final coding requires manual review.	https://animaldiversity.org/accounts/Pedetes_capensis/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Peromyscus_californicus_insignis	California mouse	Peromyscus californicus insignis	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Peromyscus_californicus describes California mouse with habitat regions (temperate, terrestrial), habitat text states 'Peromyscus californicus is generally restricted to dense chaparrel and broad-sclerophyll woodland (Meritt 1974)', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Peromyscus_californicus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Petromus_typicus	Dassie-rat	Petromus typicus	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes dassie rat with habitat regions (temperate, terrestrial), habitat text states 'Petromus typicus are generally found in crevices and rocky cavities of stony deserts', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Petromus_typicus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Phataginus_tricuspis	Tree pangolin	Phataginus tricuspis	0	0	0	0	0	0			manual_curated_terrestrial	High	Manual curator check: white-bellied pangolin is arboreal/terrestrial and non-aquatic; scored zero across all aquaticity dimensions.	https://en.wikipedia.org/wiki/White-bellied_pangolin	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Phyllostomus_discolor	Pale spear-nosed bat	Phyllostomus discolor	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Phyllostomus_hastatus describes greater spear-nosed bat with other habitat features (caves), habitat regions (tropical, terrestrial), supporting terrestrial habitat association. Evidence is a congeneric proxy review required.	https://animaldiversity.org/accounts/Phyllostomus_hastatus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Piliocolobus_tephrosceles	Ugandan red Colobus	Piliocolobus tephrosceles	0	0	0	0	0	0			manual_curated_terrestrial	High	Manual curator check: Ugandan red colobus is arboreal/terrestrial and non-aquatic; scored zero across all aquaticity dimensions.	https://en.wikipedia.org/wiki/Ugandan_red_colobus	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Pipistrellus_kuhlii	Kuhl's pipistrelle	Pipistrellus kuhlii	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Pipistrellus_subflavus describes eastern pipistrelle with wetlands (marsh), other habitat features (caves), habitat regions (temperate, terrestrial), supporting water-associated terrestrial use rather than unequivocal aquatic dependence. Evidence is a congeneric proxy review required.	https://animaldiversity.org/accounts/Pipistrellus_subflavus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Pithecia_pithecia	White-faced saki	Pithecia pithecia	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes Guianan saki with habitat regions (tropical, terrestrial), habitat text states 'White-faced sakis are arboreal and live in both upland and lowland rainforests', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Pithecia_pithecia/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Plecturocebus_donacophilus	Bolivian titi	Plecturocebus donacophilus	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Callicebus_donacophilus describes Bolivian titi with other habitat features (riparian), habitat regions (tropical), supporting weak riparian association that requires manual review. Evidence is a different taxon manual review required.	https://animaldiversity.org/accounts/Callicebus_donacophilus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Pongo_abelii	Sumatran orangutan	Pongo abelii	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes Sumatran orangutan with wetlands (swamp), other habitat features (riparian), habitat regions (tropical, terrestrial), supporting water-associated terrestrial use rather than unequivocal aquatic dependence.	https://animaldiversity.org/accounts/Pongo_abelii/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Potos_flavus	Kinkajou	Potos flavus	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes kinkajou with habitat regions (tropical, terrestrial), habitat text states 'Kinkajous live in a variety of forest habitats including tropical dry forest, secondary forest, Amazonian rainforest, Atlantic coastal forest, tropical evergreen forest and fore...', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Potos_flavus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Prionailurus_bengalensis_euptilurus	Amur leopard cat	Prionailurus bengalensis euptilurus	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Prionailurus_bengalensis describes leopard cat with other habitat features (suburban, agricultural), habitat regions (temperate, tropical, terrestrial), supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Prionailurus_bengalensis/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Procapra_przewalskii	Przewalski's gazelle	Procapra przewalskii	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes Przewalski's gazelle with habitat regions (temperate, terrestrial), habitat text states 'Przewalski窶冱 gazelles inhabit the ecotone between grassland and desert, including semiarid grassland steppes and open valley', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Procapra_przewalskii/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Procavia_capensis	Cape rock hyrax	Procavia capensis	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes rock hyrax with other habitat features (agricultural), habitat regions (tropical, terrestrial), supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Procavia_capensis/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Procyon_lotor	Raccoon	Procyon lotor	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes Guadeloupe raccoon with wetlands (marsh, swamp, bog), other habitat features (urban, suburban, agricultural, riparian, estuarine, intertidal or littoral), habitat regions (temperate, tropical, terrestrial), supporting mixed freshwater and marine/coastal habitat use.	https://animaldiversity.org/accounts/Procyon_lotor/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Prolemur_simus	Greater bamboo lemur	Prolemur simus	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes greater bamboo lemur with habitat regions (tropical), habitat text states 'Greater bamboo lemurs reside in humid primary rainforests in which giant bamboo trees are abundant', providing limited ecology evidence, so final coding requires manual review.	https://animaldiversity.org/accounts/Prolemur_simus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Propithecus_coquereli	Coquerel's sifaka	Propithecus coquereli	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes Coquerel's sifaka with habitat regions (tropical, terrestrial), habitat text states 'Coquerel窶冱 sifaka inhabit old growth and secondary growth forests of mixed deciduous and evergreen trees, from sea level to 300 m above sea level', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Propithecus_coquereli/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Przewalskium_albirostris	White-lipped deer	Przewalskium albirostris	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes white-lipped deer with habitat regions (temperate, terrestrial), habitat text states 'Cervus albirostris inhabit the high altitude rhododendron and coniferous forests and alpine meadows of the Tibetan Plateau', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Przewalskium_albirostris/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Psammomys_obesus	Fat sand rat	Psammomys obesus	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes fat sand rat with wetlands (marsh), habitat regions (temperate, terrestrial), supporting water-associated terrestrial use rather than unequivocal aquatic dependence.	https://animaldiversity.org/accounts/Psammomys_obesus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Pteropus_pselaphon	Bonin flying fox	Pteropus pselaphon	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Pteropus_giganteus describes Indian flying fox with wetlands (swamp), habitat regions (tropical), supporting freshwater or riparian habitat association. Evidence is a congeneric proxy review required.	https://animaldiversity.org/accounts/Pteropus_giganteus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Puma_yagouaroundi	Jaguarundi	Puma yagouaroundi	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes jaguarundi with wetlands (swamp), other habitat features (agricultural, riparian), habitat regions (temperate, tropical, terrestrial), supporting water-associated terrestrial use rather than unequivocal aquatic dependence.	https://animaldiversity.org/accounts/Puma_yagouaroundi/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
